DewPointTempF,DRYBULBTEMPF,RelativeHumidity,StationPressure,VISIBILITY,WETBULBTEMPF,WindDirection,WindSpeed
36,52,55,29.98,10,45,350,13
32,48,54,29.98,10,41,340,13
31,47,54,29.98,10,40,350,15
29,45,54,29.98,10,38,340,11
30,43,60,29.98,10,38,360,8
30,42,62,29.98,10,37,30,7
30,40,68,30.01,10,36,50,6
30,39,70,30.03,10,35,80,3
30,40,68,30.03,10,36,50,5
29,42,60,30.03,10,37,30,8
29,43,58,30.03,10,37,40,9
28,43,56,30.03,10,37,30,9
27,43,53,30.01,10,37,10,15
28,44,53,30,10,38,360,13
28,44,53,29.98,10,38,360,14
27,44,51,30,10,37,360,10
28,44,53,30.01,10,38,350,10
27,43,53,30.03,10,37,350,10
27,44,51,30.06,10,37,330,16
26,43,51,30.09,10,36,320,17
25,41,53,30.11,10,35,320,20
23,40,51,30.14,10,34,320,18
21,39,48,30.17,10,33,330,22
19,38,46,30.21,10,31,340,24
19,37,48,30.22,10,31,340,22
19,35,52,30.24,10,30,330,23
18,34,52,30.27,10,29,330,20
16,32,52,30.29,10,27,330,16
15,32,50,30.32,10,27,330,16
14,31,49,30.34,10,26,330,20
13,31,47,30.37,10,26,330,17
13,30,49,30.38,10,25,340,16
14,31,49,30.42,10,26,340,18
15,34,46,30.42,10,28,340,21
15,36,42,30.43,10,29,320,21
14,39,36,30.42,10,31,340,14
13,40,33,30.4,10,31,350,16
15,43,32,30.37,10,33,350,13
15,43,32,30.35,10,33,360,9
15,44,31,30.35,10,34,320,8
15,44,31,30.35,10,34,310,13
15,43,32,30.35,10,33,310,9
15,41,35,30.37,10,32,310,10
16,40,38,30.37,10,32,330,7
16,42,35,30.37,10,33,320,8
17,41,38,30.37,10,33,300,11
18,40,41,30.37,10,32,310,8
18,38,44,30.35,10,31,290,5
23,36,59,30.35,10,31,250,9
27,38,65,30.32,10,34,250,7
26,39,60,30.32,10,34,260,8
25,39,57,30.3,10,34,250,9
23,39,53,30.29,10,33,270,7
22,37,54,30.29,10,32,260,7
23,37,57,30.29,10,32,260,10
23,35,61,30.29,10,31,250,9
22,38,52,30.29,10,32,270,8
23,42,47,30.29,10,35,290,8
21,44,40,30.27,10,35,310,11
19,44,37,30.24,10,35,310,7
20,45,37,30.22,10,36,290,10
20,47,34,30.17,10,37,280,9
21,45,39,30.14,10,36,250,10
24,45,44,30.14,10,37,240,14
26,44,49,30.11,10,37,240,10
26,43,51,30.11,10,36,240,11
26,42,53,30.11,10,36,240,14
26,42,53,30.09,10,36,250,9
25,41,53,30.11,10,35,270,7
20,41,43,30.11,10,33,350,9
21,40,47,30.11,10,33,10,11
21,37,52,30.11,10,31,40,9
21,35,57,30.11,10,30,30,10
21,33,61,30.09,10,29,40,8
20,34,56,30.11,10,29,30,10
19,34,54,30.11,10,29,20,10
18,34,52,30.09,10,29,30,13
18,33,54,30.11,10,28,30,9
18,33,54,30.11,10,28,40,10
18,33,54,30.12,10,28,20,9
17,33,52,30.14,10,28,30,10
16,34,48,30.14,10,28,50,10
16,35,46,30.16,10,29,30,9
15,37,41,30.16,10,30,20,10
16,37,42,30.14,10,30,330,7
16,38,41,30.12,10,31,10,5
16,39,39,30.11,10,31,10,6
16,39,39,30.11,10,31,10,5
16,40,38,30.09,10,32,10,7
16,39,39,30.09,10,31,10,3
17,36,46,30.11,10,30,70,5
17,35,48,30.14,10,29,60,3
15,36,42,30.16,10,29,320,11
14,36,40,30.16,10,29,310,10
15,35,44,30.16,10,28,320,11
15,35,44,30.16,10,28,320,13
15,34,46,30.16,10,28,280,6
17,34,50,30.16,10,28,280,10
18,32,56,30.16,10,27,270,8
19,33,56,30.16,10,28,260,14
19,32,59,30.14,10,28,280,10
20,32,61,30.12,10,28,270,14
21,32,64,30.12,10,28,260,11
21,33,61,30.14,10,29,270,14
22,35,59,30.14,10,30,260,16
22,38,52,30.14,10,32,250,21
23,41,49,30.11,10,34,260,15
23,44,43,30.11,10,36,250,15
23,45,42,30.08,10,37,260,14
25,48,41,30.03,10,39,250,15
27,50,41,30.01,10,40,240,20
27,50,41,29.98,10,40,240,20
26,50,39,29.96,10,40,240,17
25,49,39,29.96,10,39,250,17
26,48,42,29.96,10,39,260,15
25,47,42,29.98,10,38,250,10
29,42,60,29.98,10,37,220,10
29,42,60,29.98,10,37,240,11
30,42,62,29.98,10,37,240,14
30,41,65,29.98,10,37,240,14
30,41,65,29.98,10,37,250,11
28,40,63,29.96,10,35,260,11
30,38,73,29.96,10,35,240,11
30,35,82,29.96,10,33,240,9
28,37,70,29.96,10,34,250,11
27,37,67,29.98,10,33,260,15
24,37,59,29.98,10,32,300,5
25,38,60,30.01,10,33,270,9
26,41,55,30.03,10,35,280,13
26,45,48,30.03,10,37,310,14
25,47,42,30.06,10,38,310,15
26,49,41,30.04,10,40,340,17
24,50,36,30.06,10,40,300,16
24,51,35,30.04,10,40,350,18
24,51,35,30.03,10,40,310,16
25,49,39,30.06,10,39,330,16
25,47,42,30.08,10,38,330,15
24,46,42,30.11,10,37,310,13
23,44,43,30.12,10,36,320,15
24,44,45,30.16,10,36,320,13
24,43,47,30.16,10,36,320,14
24,42,49,30.19,10,35,340,16
25,41,53,30.19,10,35,360,7
24,40,53,30.21,10,34,10,8
21,38,51,30.22,10,32,360,7
22,38,52,30.22,10,32,10,8
21,37,52,30.24,10,31,20,10
20,36,52,30.24,10,30,360,10
19,33,56,30.25,10,28,50,8
18,32,56,30.27,10,27,40,7
14,31,49,30.27,10,26,20,7
15,32,50,30.29,10,27,40,6
14,32,47,30.3,10,26,50,10
14,33,45,30.3,10,27,50,10
15,34,46,30.29,10,28,30,10
15,36,42,30.29,10,29,60,7
17,36,46,30.25,10,30,0,0
17,37,44,30.24,10,30,0,0
16,37,42,30.22,10,30,0,0
15,37,41,30.19,10,30,10,5
17,37,44,30.17,10,30,0,0
23,35,61,30.17,2.5,31,260,9
28,33,82,30.14,7,31,0,0
29,33,85,30.14,6,31,0,0
29,33,85,30.12,5,31,0,0
30,33,89,30.12,4,32,0,0
30,33,89,30.11,2,32,0,0
30,33,89,30.09,2.5,32,0,0
30,34,85,30.08,6,32,320,7
30,34,85,30.06,6,32,340,7
28,33,82,30.06,10,31,340,7
26,31,82,30.06,10,29,330,7
26,32,79,30.04,10,30,310,10
25,31,79,30.06,10,29,330,7
24,32,73,30.06,10,29,320,11
22,33,64,30.08,10,29,320,16
22,33,64,30.09,10,29,320,16
20,34,56,30.11,10,29,310,17
22,36,57,30.12,10,31,330,13
20,38,48,30.12,10,32,310,15
19,42,40,30.11,10,34,320,11
17,43,35,30.09,10,34,290,8
15,45,30,30.06,10,34,280,13
16,47,29,30.06,10,36,280,13
16,46,30,30.06,10,35,270,11
23,43,45,30.09,10,35,230,11
24,42,49,30.09,10,35,260,13
23,40,51,30.11,10,34,250,13
23,39,53,30.12,10,33,250,14
22,39,50,30.14,10,33,270,11
21,38,51,30.12,10,32,280,10
21,36,55,30.14,10,31,260,6
22,35,59,30.14,10,30,260,8
22,34,61,30.12,10,30,270,8
22,33,64,30.14,10,29,260,6
23,33,66,30.12,10,29,260,6
24,33,70,30.12,10,30,250,7
24,31,76,30.11,10,29,230,6
23,32,69,30.11,10,29,240,8
23,34,64,30.12,10,30,260,10
22,35,59,30.14,10,30,260,9
22,38,52,30.14,10,32,260,8
21,40,47,30.12,10,33,250,8
21,42,43,30.11,10,34,240,7
21,43,42,30.09,10,35,220,8
22,43,43,30.06,10,35,200,10
25,44,47,30.01,10,37,190,10
31,44,60,30,10,39,190,8
29,44,55,29.98,10,38,220,8
35,44,71,29.96,10,40,210,9
31,44,60,29.96,10,39,250,8
25,44,47,29.98,10,37,260,13
23,43,45,29.95,10,35,260,10
23,42,47,29.96,10,35,250,21
27,39,62,29.96,10,34,260,18
31,37,79,29.93,9,35,260,11
29,38,70,29.93,10,34,260,9
28,37,70,29.88,10,34,300,8
29,37,73,29.88,8,34,0,0
30,34,85,29.85,4,32,340,5
31,33,92,29.83,2,32,0,0
31,33,92,29.83,1.5,32,0,0
31,33,92,29.8,1.75,32,0,0
31,33,92,29.78,1.5,32,0,0
31,34,89,29.77,2.5,33,50,5
30,34,85,29.75,1.75,32,360,7
31,34,89,29.74,2,33,10,8
31,36,82,29.72,3,34,10,8
31,36,82,29.67,6,34,10,8
30,37,76,29.62,9,34,10,7
29,37,73,29.59,10,34,20,9
29,37,73,29.57,10,34,350,10
28,38,68,29.54,10,34,350,10
25,38,60,29.54,10,33,340,13
23,38,55,29.54,10,32,350,15
21,38,51,29.57,10,32,350,18
19,37,48,29.57,10,31,350,20
18,36,48,29.59,10,30,350,18
17,36,46,29.59,10,30,360,23
17,35,48,29.62,10,29,10,20
18,33,54,29.64,10,28,340,25
19,32,59,29.65,10,28,330,23
10,29,45,29.69,10,23,320,28
-1,25,32,29.72,10,19,340,28
-1,23,27,29.77,10,17,330,28
-3,21,34,29.8,10,16,320,24
1,21,41,29.82,10,16,310,16
3,21,45,29.83,10,17,330,23
5,23,46,29.85,10,18,310,20
6,25,44,29.85,10,20,320,21
7,28,41,29.85,10,22,310,18
8,29,41,29.83,10,23,280,14
9,32,38,29.82,10,25,290,18
8,30,39,29.8,10,24,290,22
8,32,36,29.78,10,25,290,21
8,32,36,29.78,10,25,290,23
10,31,42,29.78,10,25,270,24
9,32,38,29.8,10,25,290,20
11,31,43,29.83,10,25,300,26
12,29,49,29.88,10,24,310,24
6,28,39,29.91,10,22,320,26
5,27,39,29.93,10,21,310,18
6,27,41,29.96,10,21,310,14
8,28,43,29.96,10,22,300,17
11,29,47,29.98,10,24,270,14
12,29,49,29.96,10,24,260,17
15,30,54,29.96,10,25,260,17
15,29,56,29.96,10,25,260,23
13,29,51,29.98,10,24,260,22
13,29,51,30.01,10,24,270,21
13,29,51,30.01,10,24,260,18
15,29,56,30.03,10,25,250,20
15,30,54,30.03,10,25,270,22
15,32,50,30.03,10,27,260,21
15,34,46,30.03,10,28,270,17
15,37,41,30.01,10,30,270,21
15,38,39,30,10,30,280,18
15,40,36,29.96,10,32,270,20
15,42,33,29.93,10,33,260,20
14,44,30,29.93,10,34,270,20
15,43,32,29.93,10,33,260,17
16,42,35,29.95,10,33,260,17
17,40,40,29.98,10,32,250,16
18,39,43,30,10,32,250,14
21,38,51,30.01,10,32,250,14
21,39,48,30.03,10,33,260,15
21,38,51,30.03,10,32,270,13
19,39,45,30.03,10,32,270,11
19,38,46,30.03,10,31,260,5
16,39,39,30.03,10,31,280,10
18,36,48,30.06,10,30,240,5
16,38,41,30.06,10,31,280,8
13,38,36,30.06,10,30,280,8
17,36,46,30.06,10,30,250,3
18,37,46,30.06,10,30,260,6
18,36,48,30.08,10,30,250,3
21,37,52,30.09,10,31,220,5
21,39,48,30.11,10,33,250,6
18,42,38,30.11,10,33,230,5
19,41,41,30.11,10,33,250,5
19,41,41,30.09,10,33,230,3
15,42,33,30.06,10,33,170,5
14,44,30,30.03,10,34,200,5
17,45,33,30.01,10,35,150,8
24,43,47,30.01,10,36,120,9
29,43,58,30.01,10,37,130,10
32,43,65,30.01,10,38,130,8
34,44,68,30.03,10,40,170,9
35,44,71,30.03,10,40,200,14
36,45,71,30.04,10,41,210,17
35,40,83,30.09,9,38,230,16
36,40,86,30.06,10,38,160,5
36,40,86,30.06,10,38,0,0
36,40,86,30.06,10,38,0,0
37,40,89,30.06,10,39,80,3
37,40,89,30.06,10,39,90,3
37,40,89,30.06,10,39,40,3
37,41,86,30.08,8,39,20,6
37,41,86,30.08,7,39,40,6
37,40,89,30.09,7,39,50,6
37,41,86,30.12,7,39,50,6
37,41,86,30.14,8,39,30,5
38,43,82,30.16,8,41,10,3
38,43,82,30.16,7,41,350,5
39,44,83,30.17,6,42,330,6
37,45,74,30.16,10,41,330,8
36,45,71,30.16,8,41,310,8
37,45,74,30.16,9,41,330,10
35,46,66,30.16,10,41,360,9
34,46,63,30.17,10,41,340,10
33,43,68,30.21,10,39,340,8
32,44,63,30.24,10,39,310,10
32,45,61,30.24,10,40,330,10
31,44,60,30.25,10,39,310,10
30,42,62,30.25,10,37,330,8
30,40,68,30.27,10,36,340,9
30,39,70,30.25,10,35,340,8
30,39,70,30.27,10,35,350,6
29,39,67,30.27,10,35,340,3
28,34,79,30.27,10,32,350,3
29,36,76,30.29,10,33,350,5
29,35,78,30.27,10,33,0,0
29,35,78,30.27,10,33,0,0
28,31,89,30.29,8,30,0,0
30,35,82,30.29,9,33,70,3
31,38,76,30.27,10,35,70,5
29,41,62,30.25,10,36,70,5
31,41,67,30.29,10,37,230,5
31,43,63,30.25,10,38,200,8
34,42,73,30.21,10,39,180,3
36,42,79,30.16,7,39,140,5
38,42,85,30.12,9,40,110,5
37,42,82,30.12,10,40,160,7
38,42,85,30.12,9,40,170,9
35,42,76,30.09,10,39,180,8
37,42,82,30.11,9,40,160,6
38,41,89,30.09,9,40,160,6
39,42,89,30.09,10,41,160,8
40,43,89,30.06,9,42,160,11
40,43,89,30.03,10,42,170,9
40,44,85,30.01,10,42,150,8
41,44,89,30.01,5,43,150,7
41,44,89,29.98,2,43,160,9
41,44,89,29.98,6,43,200,7
41,43,93,29.96,4,42,180,8
41,43,93,29.96,1,42,240,7
41,43,93,29.96,4,42,260,7
41,44,89,29.98,5,43,270,7
40,44,85,30,4,42,280,9
41,46,83,30.01,5,44,280,8
37,47,69,29.98,10,43,340,16
35,49,59,29.98,10,43,310,14
31,51,46,29.95,10,42,330,17
29,53,40,29.93,10,43,300,16
27,53,37,29.91,10,42,310,13
22,52,31,29.91,10,40,310,15
20,52,28,29.91,10,40,310,18
17,49,28,29.93,10,37,310,21
17,46,31,29.96,10,35,310,21
17,45,33,29.98,10,35,320,16
17,45,33,29.98,10,35,310,10
19,42,40,30,10,34,280,7
24,40,53,30,10,34,260,8
25,38,60,29.98,10,33,240,10
22,42,45,29.98,10,35,300,11
21,41,45,30,10,34,320,16
18,40,41,30.01,10,32,310,13
17,39,41,30.03,10,31,310,15
17,38,43,30.04,10,31,310,17
18,36,48,30.06,10,30,310,11
17,37,44,30.06,10,30,290,9
17,36,46,30.08,10,30,320,13
18,38,44,30.08,10,31,310,9
18,40,41,30.06,10,32,330,7
17,42,36,30.03,10,33,330,3
17,44,34,30.01,10,34,220,9
21,43,42,30.01,10,35,210,11
21,45,39,29.96,10,36,210,10
21,44,40,29.93,10,35,190,15
24,43,47,29.91,10,36,190,16
25,44,47,29.88,10,37,180,16
31,43,63,29.88,10,38,200,15
34,43,71,29.91,10,39,190,6
30,46,54,29.95,10,39,280,11
34,41,76,29.96,8,38,310,11
35,41,79,29.98,10,38,260,8
30,42,62,30,10,37,320,17
29,40,65,30.01,10,36,320,13
28,39,65,30.01,10,35,310,16
26,38,62,30.01,10,33,310,10
25,38,60,30.03,10,33,320,10
25,36,64,30.03,10,32,330,11
24,36,62,30.03,10,32,340,7
24,34,67,30.06,10,30,360,8
24,35,64,30.04,10,31,10,10
23,34,64,30.06,10,30,20,9
21,36,55,30.06,10,31,20,13
19,38,46,30.04,10,31,10,16
19,40,43,30.08,10,33,10,14
18,42,38,30.08,10,33,350,14
18,42,38,30.06,10,33,30,5
17,42,36,30.03,10,33,10,10
17,44,34,30.01,10,34,340,6
16,45,31,30,10,35,360,6
16,45,31,29.96,10,35,350,5
17,43,35,29.96,10,34,350,7
22,39,50,29.96,10,33,180,5
23,38,55,29.96,10,32,0,0
24,38,57,29.95,10,33,40,5
19,39,45,29.93,10,32,40,9
19,38,46,29.95,10,31,30,11
19,38,46,29.96,10,31,30,15
19,37,48,29.96,10,31,20,14
19,36,50,29.96,10,30,360,13
18,35,50,29.98,10,29,10,11
19,35,52,29.98,10,30,10,15
19,34,54,29.98,10,29,20,17
17,34,50,30,10,28,10,14
16,33,49,30.01,10,27,360,22
15,32,50,30.06,10,27,10,21
15,32,50,30.08,10,27,10,23
15,33,47,30.09,10,27,10,18
15,35,44,30.12,10,28,360,15
15,37,41,30.14,10,30,350,18
13,41,32,30.16,10,32,340,16
13,43,29,30.16,10,33,340,16
12,46,25,30.14,10,34,340,14
12,46,25,30.14,10,34,330,17
11,46,24,30.16,10,34,340,16
11,45,25,30.17,10,34,360,14
11,42,28,30.22,10,32,10,9
10,40,29,30.25,10,30,20,10
12,37,36,30.27,10,29,50,6
12,36,37,30.3,10,28,50,3
12,36,37,30.32,10,28,0,0
12,35,38,30.32,10,28,330,5
14,34,44,30.32,10,28,0,0
17,29,61,30.35,10,25,10,3
15,29,56,30.35,10,25,50,5
16,27,63,30.32,10,24,60,7
15,30,54,30.32,10,25,10,3
15,29,56,30.34,10,25,40,3
16,31,54,30.35,10,26,0,0
17,29,61,30.32,10,25,110,3
20,31,64,30.32,10,27,80,5
24,37,59,30.32,10,32,100,5
21,41,45,30.29,10,34,180,11
23,44,43,30.29,10,36,180,14
24,44,45,30.25,10,36,190,17
26,46,46,30.21,10,38,170,18
27,46,47,30.16,10,38,180,22
29,45,54,30.09,10,38,160,21
31,45,58,30.03,10,39,170,23
33,44,65,30.01,10,39,170,22
36,45,71,29.98,10,41,180,17
38,45,77,29.98,10,42,200,14
38,45,77,29.95,10,42,200,10
38,43,82,29.93,10,41,200,8
37,42,82,29.91,10,40,230,8
37,43,80,29.88,10,40,230,8
37,43,80,29.85,10,40,240,7
37,42,82,29.83,10,40,220,8
37,42,82,29.82,10,40,230,8
37,42,82,29.78,10,40,220,7
37,41,86,29.77,10,39,240,8
35,39,86,29.75,9,37,220,7
33,36,89,29.75,10,35,240,9
36,39,89,29.75,7,38,250,7
37,43,80,29.77,9,40,250,9
38,45,77,29.77,10,42,230,9
36,48,63,29.77,10,43,230,9
34,51,52,29.75,10,43,240,14
31,52,45,29.74,10,43,230,17
29,54,38,29.69,10,43,230,18
29,55,37,29.67,10,44,250,13
30,55,38,29.62,10,44,180,15
30,53,41,29.62,10,43,180,15
39,48,71,29.62,10,44,190,18
39,46,77,29.61,10,43,180,20
38,47,71,29.61,10,43,200,24
38,47,71,29.61,10,43,190,20
39,47,74,29.57,10,43,180,11
42,47,83,29.57,10,45,200,6
41,47,80,29.52,10,44,170,8
42,47,83,29.49,10,45,140,8
42,47,83,29.46,10,45,180,9
42,46,86,29.43,10,44,180,9
42,45,90,29.39,9,44,190,5
42,45,90,29.38,10,44,200,7
41,46,83,29.38,10,44,190,7
39,42,89,29.39,10,41,230,7
41,46,83,29.41,10,44,240,8
42,49,77,29.43,10,46,240,9
39,53,59,29.44,10,46,260,16
35,56,46,29.46,10,46,280,21
32,59,36,29.47,10,47,260,25
30,59,33,29.49,10,46,290,22
27,60,28,29.49,10,45,270,28
25,60,26,29.51,10,45,320,25
26,58,29,29.54,10,44,310,15
25,56,30,29.59,10,43,350,18
24,54,31,29.64,10,42,310,14
23,52,32,29.65,10,40,350,11
24,49,38,29.67,10,39,30,7
24,46,42,29.7,10,37,70,6
24,47,41,29.72,10,38,50,7
24,46,42,29.74,10,37,60,7
25,45,46,29.75,10,37,80,5
23,46,40,29.75,10,37,90,8
23,45,42,29.7,10,36,80,13
27,45,49,29.67,10,38,90,15
29,42,60,29.69,10,37,50,15
30,40,68,29.69,8,36,50,13
33,38,83,29.69,10,36,60,16
33,38,83,29.69,9,36,70,11
34,38,86,29.65,10,36,80,11
34,39,82,29.65,10,37,80,10
35,39,86,29.65,10,37,70,15
36,40,86,29.65,7,38,70,10
37,40,89,29.61,10,39,60,9
38,42,85,29.57,10,40,80,13
37,43,81,29.57,10,40,80,10
38,43,82,29.56,10,41,90,16
39,43,86,29.52,3,41,100,13
39,43,87,29.52,2.5,41,80,14
40,43,89,29.49,2.5,42,90,15
40,44,85,29.48,2.5,42,90,8
41,44,89,29.41,2.5,43,90,10
41,44,89,29.39,2.5,43,100,15
43,45,93,29.31,3,44,80,8
42,45,90,29.35,8,44,340,13
40,43,89,29.35,10,42,320,8
40,45,83,29.38,10,43,290,9
37,45,74,29.38,10,41,280,15
31,44,60,29.39,10,39,270,30
24,43,47,29.43,10,36,280,20
24,42,49,29.44,10,35,270,26
23,41,49,29.44,10,34,280,24
21,41,45,29.48,10,34,280,31
22,40,49,29.49,10,33,260,26
20,39,46,29.52,10,32,270,26
20,39,46,29.54,10,32,270,30
20,40,45,29.57,10,33,270,29
19,42,40,29.57,10,34,270,33
21,43,42,29.57,10,35,260,32
22,44,41,29.59,10,36,280,26
22,46,38,29.57,10,37,270,26
18,44,35,29.59,10,35,280,28
17,44,34,29.57,10,34,280,28
23,42,47,29.62,10,35,260,34
19,42,40,29.65,10,34,280,26
21,42,43,29.67,10,34,270,32
21,40,47,29.74,10,33,280,26
21,40,47,29.78,10,33,290,25
24,39,55,29.83,10,33,280,21
17,39,41,29.87,10,31,300,32
11,37,34,29.93,10,29,310,24
13,36,39,29.98,10,29,310,25
8,35,32,30.01,10,27,300,24
7,34,32,30.04,10,26,300,22
8,34,34,30.09,10,26,300,20
8,32,36,30.12,10,25,310,20
10,32,40,30.17,10,25,300,21
10,31,42,30.24,10,25,310,22
10,30,43,30.27,10,24,310,18
11,30,45,30.32,10,24,300,14
11,32,41,30.35,10,26,310,18
11,34,38,30.37,10,27,320,21
11,36,35,30.37,10,28,320,18
10,38,31,30.37,10,29,310,17
9,40,28,30.38,10,30,320,15
8,42,24,30.37,10,31,320,11
9,43,25,30.37,10,32,270,11
10,44,25,30.37,10,33,260,8
10,44,25,30.37,10,33,260,13
11,44,26,30.37,10,33,260,10
18,40,41,30.4,10,32,250,6
18,40,41,30.42,10,32,240,10
19,38,46,30.42,10,31,260,7
19,37,48,30.42,10,31,240,5
20,38,48,30.43,10,32,250,6
20,38,48,30.42,10,32,0,0
17,33,52,30.42,10,28,70,6
17,33,52,30.43,10,28,0,0
17,32,54,30.42,10,27,0,0
27,34,75,30.42,10,31,230,5
27,32,82,30.42,10,30,240,9
27,33,78,30.42,10,31,230,8
26,34,73,30.42,10,31,220,7
29,37,73,30.42,10,34,210,13
32,41,70,30.4,10,37,220,15
34,45,66,30.37,10,40,200,17
36,47,66,30.35,10,42,190,22
37,48,66,30.32,10,43,190,20
37,49,64,30.29,10,44,190,20
37,50,61,30.24,10,44,190,21
36,50,59,30.17,10,44,180,21
35,50,57,30.16,10,43,190,21
35,48,61,30.11,10,42,190,24
37,47,69,30.11,10,43,190,21
37,47,69,30.11,10,43,190,22
36,48,63,30.11,10,43,210,21
37,46,71,30.09,10,42,200,15
37,45,74,30.09,10,41,200,8
35,45,68,30.08,10,41,220,8
33,46,61,30.08,10,40,240,10
33,48,56,30.09,10,41,260,15
25,49,39,30.14,10,39,320,17
24,47,41,30.16,10,38,320,21
23,44,43,30.22,10,36,330,23
17,41,38,30.25,10,33,310,23
18,41,39,30.27,10,33,320,20
19,41,41,30.29,10,33,310,20
19,40,43,30.32,10,33,310,17
20,42,41,30.34,10,34,310,15
20,44,38,30.34,10,35,310,16
21,46,37,30.34,10,37,340,17
17,46,31,30.35,10,36,310,16
18,47,31,30.35,10,36,320,15
18,50,28,30.32,10,38,340,18
18,50,28,30.32,10,38,350,14
18,50,28,30.32,10,38,310,13
18,50,28,30.32,10,38,280,9
17,49,28,30.32,10,37,330,8
18,47,31,30.34,10,36,350,9
18,46,32,30.35,10,36,330,9
19,44,37,30.35,10,35,10,5
18,44,35,30.37,10,35,10,8
18,42,38,30.37,10,34,10,6
20,39,46,30.37,10,32,80,3
20,39,46,30.37,10,32,50,3
23,38,55,30.35,10,33,40,7
23,38,55,30.35,10,33,70,6
22,36,57,30.32,10,31,60,7
22,35,59,30.3,10,30,80,6
20,35,54,30.29,10,30,80,7
20,36,52,30.29,10,30,70,8
20,37,50,30.25,10,31,60,9
23,39,53,30.25,10,33,90,5
28,42,58,30.24,10,36,90,6
32,44,63,30.21,10,39,110,8
34,45,66,30.19,10,40,110,9
36,44,73,30.16,7,41,100,8
36,42,79,30.11,6,39,140,11
37,42,82,30.01,7,40,100,13
38,42,85,29.98,5,40,100,13
38,42,85,29.96,2,40,80,13
39,42,89,29.91,2,41,90,17
38,42,85,29.9,2,40,80,15
38,42,85,29.91,5,40,80,16
38,42,85,29.85,5,40,70,17
38,42,85,29.83,10,40,80,15
39,42,89,29.83,6,41,90,21
39,42,89,29.78,4,41,70,11
39,42,89,29.74,5,41,80,15
39,42,89,29.67,10,41,80,14
39,42,89,29.7,10,41,40,10
39,42,89,29.65,6,41,60,10
37,40,89,29.65,5,39,40,14
37,40,89,29.65,10,39,30,8
36,40,86,29.64,10,38,40,11
36,40,86,29.64,10,38,40,11
37,40,89,29.65,4,39,30,9
37,40,89,29.65,10,39,40,10
37,41,86,29.67,10,39,10,13
37,41,86,29.67,8,39,30,9
37,42,82,29.69,10,40,20,9
37,41,86,29.7,10,39,360,7
37,41,86,29.7,10,39,10,7
37,42,82,29.74,10,40,330,7
37,42,82,29.77,10,40,350,9
35,41,79,29.78,10,38,10,11
35,41,79,29.8,10,38,10,9
34,40,79,29.83,10,37,10,14
33,40,77,29.87,10,37,10,15
32,39,76,29.9,10,36,20,16
31,38,76,29.93,10,35,40,9
29,37,73,29.95,10,34,40,8
29,36,76,29.96,10,33,60,9
27,35,72,29.98,10,32,40,9
27,34,75,30.01,10,31,60,9
26,34,73,30.01,10,31,80,9
26,33,75,30.03,10,30,60,8
25,33,72,30.06,10,30,90,10
25,33,72,30.08,10,30,70,7
25,33,72,30.09,10,30,80,8
26,34,73,30.11,10,31,70,8
27,35,72,30.11,10,32,80,6
27,36,70,30.11,10,33,100,8
28,36,73,30.12,10,33,110,10
30,37,76,30.11,10,34,110,7
31,39,73,30.08,10,36,100,11
31,39,73,30.04,10,36,100,11
31,40,70,30.03,10,36,110,14
32,39,76,30.04,10,36,110,10
33,40,77,30.01,10,37,100,16
34,42,73,30.01,10,39,120,13
34,42,73,29.98,10,39,130,17
35,42,76,29.95,10,39,130,20
35,42,76,29.91,10,39,120,18
36,41,82,29.88,9,39,120,22
38,42,85,29.85,7,40,110,15
39,43,86,29.8,5,41,100,14
41,44,89,29.75,7,43,120,14
41,45,86,29.7,9,43,120,13
44,47,90,29.64,7,46,140,14
45,48,89,29.59,8,47,130,10
46,48,93,29.57,1,47,70,3
46,49,90,29.52,0.5,48,360,6
47,49,93,29.49,0.12,48,150,7
48,49,97,29.49,0.12,48,200,6
46,48,93,29.51,0.12,47,220,9
47,49,93,29.49,0.12,48,250,6
48,50,93,29.49,3,49,250,9
47,50,89,29.49,10,48,260,11
44,52,75,29.47,10,48,260,14
41,53,64,29.46,10,47,260,17
35,55,47,29.47,10,46,250,21
30,56,37,29.48,10,44,250,23
31,53,43,29.49,10,43,240,21
32,50,50,29.54,10,42,240,16
32,49,52,29.57,10,42,240,13
30,48,50,29.59,10,40,260,8
18,52,26,29.62,10,39,280,14
20,50,30,29.65,10,38,290,17
19,48,32,29.64,10,37,310,23
19,46,34,29.62,10,36,310,15
18,46,32,29.67,10,36,290,16
19,44,37,29.69,10,35,320,15
20,43,40,29.67,10,35,310,13
18,43,37,29.67,10,34,290,16
19,42,40,29.69,10,34,310,10
18,41,39,29.69,10,33,300,8
18,40,41,29.7,10,32,340,8
17,40,40,29.67,10,32,340,5
16,41,36,29.67,10,32,310,8
16,41,36,29.65,10,32,320,10
20,41,43,29.65,10,33,260,10
19,42,40,29.64,10,34,250,10
18,44,35,29.61,10,35,250,10
20,43,40,29.57,10,34,230,14
19,44,37,29.57,10,35,240,10
16,45,31,29.59,10,35,300,16
16,44,32,29.59,10,34,330,15
15,43,32,29.62,10,33,300,17
16,41,36,29.65,10,32,280,13
17,41,38,29.67,10,33,280,14
20,41,43,29.69,10,33,280,18
22,38,52,29.7,10,32,310,16
20,37,50,29.72,10,31,290,11
22,37,54,29.75,10,32,280,17
19,36,50,29.75,10,30,290,16
20,35,54,29.78,10,30,290,14
